PlotObservationID,Year,Longitude,Latitude,Eunis_lvl1,Eunis_lvl2,EVA_Country
456345,,14.530273,47.549745,U,U3,Austria
456346,,14.524935,47.549569,R,R4,Austria
456347,,14.524391,47.551399,R,R4,Austria
456348,,14.536797,47.552704,R,R4,Austria
456349,,14.534531,47.552578,U,U3,Austria
456350,,14.535942,47.552144,U,U2,Austria
456351,,14.536852,47.553479,U,U2,Austria
456352,,14.504895,47.543942,R,R2,Austria
456353,,14.5557,47.58189,R,R4,Austria
456354,,14.605792,47.544727,R,R,Austria
456355,,14.60738,47.54484,R,R,Austria
456356,,14.612756,47.545325,R,R,Austria
456357,,14.518201,47.547314,U,U3,Austria
456358,,14.613458,47.546705,R,R4,Austria
456359,,14.58215,47.541556,R,R2,Austria
456360,,14.54584,47.58379,R,R4,Austria
456361,,14.591819,47.581292,R,R2,Austria
456362,,14.615602,47.531704,R,R2,Austria
456363,,14.468161,47.529592,R,R,Austria
456364,,14.479453,47.529588,R,R2,Austria
456366,,14.69193,47.56863,R,R2,Austria
456367,,14.522503,47.547689,S,Sb,Austria
456368,,14.54499,47.54758,R,R4,Austria
456369,,14.543941,47.548452,U,U3,Austria
456370,,14.550481,47.545621,R,R4,Austria
456371,,14.551508,47.539822,S,S2,Austria
456372,,14.49668,47.54603,R,R2,Austria
456373,,14.524544,47.548094,S,S2,Austria
456374,,14.610649,47.55258,R,R4,Austria
456375,,14.614635,47.554732,R,R5,Austria
456376,,14.620448,47.549006,R,R,Austria
456377,,14.51538,47.54589,R,R,Austria
456378,,14.516472,47.545827,~,~,Austria
456379,,14.516663,47.546416,R,R,Austria
456380,,14.504089,47.551477,S,S2,Austria
456381,,14.669785,47.573875,R,R4,Austria
456382,,14.63865,47.56096,R,R4,Austria
456383,,14.650716,47.543998,R,R,Austria
456384,,14.592722,47.578544,R,R4,Austria
456385,,14.552276,47.539713,S,S2,Austria
456386,,14.556982,47.543118,U,U2,Austria
456387,,14.552213,47.56441,U,U2,Austria
456388,,14.540772,47.555231,R,R4,Austria
456389,,15.0244,46.89772,Q,Q2,Austria
456390,,15.0244,46.89772,Q,Q2,Austria
456391,,15.0244,46.89772,Q,Q2,Austria
456392,,15.0244,46.89772,Q,Q2,Austria
456393,,15.0244,46.89772,,,Austria
456394,,15.0244,46.89772,Q,Qa,Austria
456395,,15.0244,46.89772,Q,Qa,Austria
456396,,15.0244,46.89772,,,Austria
456397,,15.0244,46.89772,~,~,Austria
456398,,15.0244,46.89772,Q,Qa,Austria
456399,,15.0244,46.89772,Q,Qa,Austria
456400,,15.0244,46.89772,Q,Qa,Austria
456401,,15.0244,46.89772,,,Austria
456402,,15.0244,46.89772,~,~,Austria
456403,,15.0244,46.89772,~,~,Austria
456404,,15.0244,46.89772,~,~,Austria
456405,,15.0244,46.89772,Q,Qa,Austria
456406,,15.0244,46.89772,Q,Qa,Austria
456407,,15.0244,46.89772,,,Austria
456408,,15.0244,46.89772,~,~,Austria
456409,,15.0244,46.89772,Q,Qa,Austria
456410,,15.0244,46.89772,~,~,Austria
456411,,15.0244,46.89772,Q,Qa,Austria
456412,,15.0244,46.89772,~,~,Austria
456413,,15.0244,46.89772,,,Austria
456414,,15.0244,46.89772,~,~,Austria
456415,,15.0244,46.89772,~,~,Austria
456416,,15.0244,46.89772,S,Sa,Austria
456417,,15.0244,46.89772,~,~,Austria
456418,,15.0244,46.89772,Q,Qa,Austria
456419,,15.0244,46.89772,Q,Qa,Austria
456420,,15.0244,46.89772,Q,Qa,Austria
456421,,15.0244,46.89772,,,Austria
456422,,15.0244,46.89772,Q,Q1,Austria
456423,,15.0244,46.89772,,,Austria
456424,,15.0244,46.89772,Q,Q1,Austria
456425,,15.0244,46.89772,~,~,Austria
456426,,15.0244,46.89772,Q,Q1,Austria
456427,,15.0244,46.89772,Q,Q1,Austria
456428,,15.0244,46.89772,,,Austria
456429,,15.0244,46.89772,,,Austria
456430,,15.0244,46.89772,~,~,Austria
456431,,15.0244,46.89772,,,Austria
456432,,15.0244,46.89772,Q,Q1,Austria
456433,,15.0244,46.89772,~,~,Austria
456434,,15.0244,46.89772,,,Austria
456435,,15.0244,46.89772,~,~,Austria
456436,,15.0244,46.89772,S,Sa,Austria
456437,,15.0244,46.89772,,,Austria
456438,,15.0244,46.89772,S,Sa,Austria
456439,,15.0244,46.89772,Q,Q1,Austria
456440,,15.0244,46.89772,~,~,Austria
456441,,15.0244,46.89772,S,Sa,Austria
456442,,15.0244,46.89772,~,~,Austria
456443,,15.0244,46.89772,,,Austria
456444,,15.0244,46.89772,,,Austria
456445,,15.0244,46.89772,Q,Q1,Austria
456446,,15.0244,46.89772,Q,Q1,Austria
456447,,15.0244,46.89772,,,Austria
456448,,15.0244,46.89772,,,Austria
456449,,15.0244,46.89772,,,Austria
456450,,15.0244,46.89772,,,Austria
456451,,15.0244,46.89772,Q,Q1,Austria
456452,,15.0244,46.89772,~,~,Austria
456453,,15.0244,46.89772,T,T3,Austria
456454,,15.0244,46.89772,,,Austria
456455,,15.0244,46.89772,S,Sa,Austria
456456,,15.0244,46.89772,~,~,Austria
456457,,15.0244,46.89772,~,~,Austria
456458,,15.0244,46.89772,S,Sa,Austria
456459,,15.0244,46.89772,S,Sa,Austria
456460,,15.0244,46.89772,S,Sa,Austria
456461,,15.0244,46.89772,S,Sa,Austria
456462,,15.0244,46.89772,S,Sa,Austria
456463,,15.0244,46.89772,Q,Q1,Austria
456464,,15.0244,46.89772,S,Sa,Austria
456465,,15.0244,46.89772,S,Sa,Austria
456466,,15.0244,46.89772,~,~,Austria
456467,,15.0244,46.89772,S,Sa,Austria
456468,,15.0244,46.89772,S,Sa,Austria
456469,,15.0244,46.89772,Q,Qa,Austria
456470,,15.0244,46.89772,~,~,Austria
456471,,15.0244,46.89772,Q,Q1,Austria
456473,,13.86728,47.21981,S,S2,Austria
456487,,13.75376,47.27221,R,R4,Austria
456488,,13.75376,47.27222,R,R4,Austria
456517,,13.75979,47.2662,R,R4,Austria
456518,,13.75955,47.26613,~,~,Austria
456519,,13.75875,47.26651,~,~,Austria
456520,,13.76075,47.26652,~,~,Austria
456521,,13.75875,47.26651,R,R4,Austria
456522,,13.75917,47.26636,~,~,Austria
456523,,13.75885,47.26648,R,R4,Austria
456524,,13.75963,47.26612,R,R4,Austria
456525,,13.75933,47.26624,R,R4,Austria
456526,,13.76098,47.26583,R,R4,Austria
456527,,13.76003,47.266,~,~,Austria
456528,,13.75917,47.26636,R,R4,Austria
456529,,13.75917,47.26636,~,~,Austria
456530,,13.7589,47.26647,R,R4,Austria
456531,,13.76003,47.266,~,~,Austria
456532,,13.76002,47.26609,R,R4,Austria
456533,,13.7592,47.26632,R,R4,Austria
456534,,13.7595,47.26616,R,R4,Austria
456535,,13.76021,47.26599,R,R4,Austria
456536,,13.75917,47.26636,~,~,Austria
456537,,13.75821,47.2667,~,~,Austria
456538,,13.75872,47.2665,R,R4,Austria
456539,,13.75966,47.26626,R,R4,Austria
456540,,13.75821,47.2667,R,R4,Austria
456541,,13.75657,47.26774,R,R4,Austria
456585,,13.39505,47.20654,R,R4,Austria
456586,,13.39581,47.20668,R,R4,Austria
456587,,13.39505,47.20654,~,~,Austria
456588,,13.39533,47.20609,~,~,Austria
456589,,13.39363,47.20797,~,~,Austria
456590,,13.39174,47.21015,R,R4,Austria
456591,,13.39363,47.20797,~,~,Austria
456592,,13.39268,47.20879,~,~,Austria
456593,,13.39209,47.20628,R,R4,Austria
456594,,13.3918,47.20633,R,R4,Austria
456595,,13.39162,47.20624,R,R4,Austria
456596,,13.39175,47.20587,R,R4,Austria
456597,,13.39666,47.20552,R,R4,Austria
456598,,13.39294,47.20469,S,S2,Austria
456599,,13.39175,47.20587,S,S2,Austria
456600,,13.39228,47.20564,R,R4,Austria
456601,,13.39216,47.2058,R,R4,Austria
456602,,13.3918,47.20615,R,R4,Austria
456613,,13.32132,47.17657,R,R4,Austria
456614,,13.32257,47.17428,R,R4,Austria
456615,,13.31727,47.17501,R,R4,Austria
456616,,13.32305,47.18138,R,R4,Austria
456617,,13.32264,47.18117,R,R4,Austria
456618,,13.31797,47.18343,R,R4,Austria
456619,,13.31498,47.1786,R,R4,Austria
456620,,13.31429,47.18063,R,R4,Austria
456621,,13.31635,47.17624,R,R4,Austria
456622,,13.31598,47.17667,R,R4,Austria
456623,,13.31627,47.17643,R,R4,Austria
456624,,13.32378,47.17937,R,R4,Austria
456625,,13.31839,47.17866,R,R4,Austria
456626,,13.31323,47.18974,R,R4,Austria
456627,,13.32116,47.18083,R,R4,Austria
456628,,13.31461,47.18463,R,R4,Austria
456629,,13.31459,47.18638,R,R4,Austria
456630,,13.3253,47.18606,R,R4,Austria
456631,,13.31392,47.18064,R,R4,Austria
456632,,13.31727,47.17501,R,R4,Austria
456633,,13.31635,47.17624,R,R4,Austria
456634,,13.31284,47.18345,R,R4,Austria
456635,,13.31383,47.17992,R,R4,Austria
456636,,13.31516,47.1783,R,R4,Austria
456637,,13.32038,47.17899,R,R4,Austria
456638,,13.31599,47.18137,R,R4,Austria
456639,,13.31288,47.18371,R,R4,Austria
456640,,13.31805,47.17965,R,R4,Austria
456641,,13.31603,47.17657,R,R4,Austria
456642,,13.31682,47.17556,R,R4,Austria
456643,,13.31822,47.17899,R,R4,Austria
456644,,13.31847,47.17847,R,R4,Austria
456645,,13.31383,47.17992,R,R4,Austria
456646,,13.31383,47.17992,R,R4,Austria
456647,,13.31439,47.18596,R,R4,Austria
456648,,13.31903,47.18063,R,R4,Austria
456649,,13.31822,47.17899,R,R4,Austria
456650,,13.31569,47.18184,R,R4,Austria
456651,,13.32445,47.18227,R,R4,Austria
456652,,13.31563,47.17734,R,R4,Austria
456653,,13.32275,47.18514,R,R4,Austria
456654,,13.31319,47.18724,R,R4,Austria
456655,,13.32368,47.18509,S,S2,Austria
456656,,13.32528,47.18503,R,R4,Austria
456657,,13.32378,47.18496,R,R4,Austria
456658,,13.31766,47.18078,R,R4,Austria
456659,,13.31998,47.18818,R,R4,Austria
456660,,13.313,47.18382,R,R4,Austria
456661,,13.31517,47.182,R,R,Austria
456662,,13.31922,47.19302,R,R,Austria
456663,,13.31236,47.19056,R,R,Austria
456664,,13.31484,47.1813,R,R,Austria
456665,,13.31382,47.18586,R,R4,Austria
456666,,13.31933,47.18616,R,R4,Austria
456667,,13.31709,47.18453,R,R4,Austria
456668,,13.31388,47.18523,R,R4,Austria
456669,,13.31374,47.19211,R,R4,Austria
456670,,13.31236,47.19056,R,R,Austria
456671,,13.32389,47.18482,R,R4,Austria
456672,,13.31537,47.17748,R,R4,Austria
456673,,13.31277,47.19105,R,R4,Austria
456674,,13.32411,47.18835,R,R4,Austria
456675,,13.31253,47.18246,R,R4,Austria
456676,,13.31578,47.18308,R,R4,Austria
456677,,13.31407,47.18054,R,R4,Austria
456678,,13.3145,47.18081,R,R4,Austria
456679,,13.32182,47.18067,R,R4,Austria
456680,,13.31821,47.17991,R,R4,Austria
456681,,13.32141,47.18087,R,R4,Austria
456682,,13.31428,47.18519,R,R4,Austria
456683,,13.3155,47.18202,R,R4,Austria
456684,,13.32296,47.19048,R,R4,Austria
456685,,13.3171,47.18142,R,R4,Austria
456686,,13.31608,47.1814,R,R4,Austria
456687,,13.31782,47.18476,R,R4,Austria
456688,,13.32141,47.18087,R,R4,Austria
456689,,13.31407,47.19225,R,R,Austria
456690,,13.31599,47.18137,R,R4,Austria
456691,,13.32112,47.1781,R,R4,Austria
456692,,13.32465,47.17928,R,R4,Austria
456693,,13.31968,47.17401,R,R,Austria
456694,,13.32117,47.178,R,R4,Austria
456695,,13.32298,47.17907,R,R4,Austria
456696,,13.3233,47.18144,R,R4,Austria
456697,,13.32287,47.18369,R,R4,Austria
456698,,13.31439,47.18596,R,R,Austria
457089,,14.21054,47.29359,R,R,Austria
457090,,14.2101,47.29364,R,R4,Austria
457091,,14.21013,47.29373,R,R,Austria
457092,,14.20999,47.29381,R,R4,Austria
457093,,14.21057,47.2957,R,R4,Austria
457094,,14.21088,47.29592,R,R4,Austria
457095,,14.20996,47.29534,R,R4,Austria
457096,,14.21016,47.29517,R,R,Austria
457097,,14.21038,47.29512,S,S2,Austria
457098,,14.21068,47.29484,R,R4,Austria
457099,,14.21052,47.29398,R,R5,Austria
457100,,14.21102,47.29426,R,R4,Austria
457101,,14.21135,47.29451,R,R,Austria
457102,,14.21174,47.29476,R,R4,Austria
457103,,14.21171,47.29526,R,R4,Austria
457108,,14.35219,47.2726,R,R,Austria
457109,,14.3495,47.27226,R,R,Austria
457110,,14.34961,47.27221,R,R4,Austria
457111,,14.34944,47.27232,S,S2,Austria
457112,,14.34933,47.27287,S,S2,Austria
457113,,14.35181,47.27335,R,R,Austria
457114,,14.13339,47.2855,R,R,Austria
457115,,14.13258,47.28525,S,S2,Austria
457116,,14.12789,47.28014,S,S2,Austria
457117,,14.1282,47.27998,~,~,Austria
